dataset,band_code,band_label,unit,tax,currency,geo,period,year,half,price_EUR_kWh,retrieved_date
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2023-S1,2023,S1,0.0712,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2023-S2,2023,S2,0.0683,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2024-S1,2024,S1,0.0722,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2024-S2,2024,S2,0.067,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2025-S1,2025,S1,0.0685,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ME,2025-S2,2025,S2,0.0685,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2013-S1,2013,S1,0.0764,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2013-S2,2013,S2,0.0698,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2014-S1,2014,S1,0.0643,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2014-S2,2014,S2,0.0633,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2015-S1,2015,S1,0.0674,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2015-S2,2015,S2,0.0654,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2016-S1,2016,S1,0.064,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2016-S2,2016,S2,0.0596,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2017-S1,2017,S1,0.052,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2017-S2,2017,S2,0.0553,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2018-S1,2018,S1,0.0609,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2018-S2,2018,S2,0.0644,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2019-S1,2019,S1,0.0692,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2019-S2,2019,S2,0.0735,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2020-S1,2020,S1,0.0745,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2020-S2,2020,S2,0.0696,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2021-S1,2021,S1,0.0676,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2021-S2,2021,S2,0.0978,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2022-S1,2022,S1,0.1673,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2022-S2,2022,S2,0.2892,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2023-S1,2023,S1,0.1676,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2023-S2,2023,S2,0.1164,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2024-S1,2024,S1,0.0981,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2024-S2,2024,S2,0.1347,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2025-S1,2025,S1,0.1176,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MK,2025-S2,2025,S2,0.1183,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2007-S2,2007,S2,0.0918,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2008-S1,2008,S1,0.0918,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2008-S2,2008,S2,0.1323,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2009-S1,2009,S1,0.123,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2009-S2,2009,S2,0.086,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2010-S1,2010,S1,0.149,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2010-S2,2010,S2,0.16,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2011-S1,2011,S1,0.158,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2011-S2,2011,S2,0.157,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2012-S1,2012,S1,0.159,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2012-S2,2012,S2,0.158,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2013-S1,2013,S1,0.159,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2013-S2,2013,S2,0.155,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2014-S1,2014,S1,0.157,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2014-S2,2014,S2,0.158,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2015-S1,2015,S1,0.1412,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2015-S2,2015,S2,0.1239,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2016-S1,2016,S1,0.1221,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2016-S2,2016,S2,0.1233,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2017-S1,2017,S1,0.1203,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2017-S2,2017,S2,0.1199,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2018-S1,2018,S1,0.1198,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2018-S2,2018,S2,0.1195,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2019-S1,2019,S1,0.119,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2019-S2,2019,S2,0.1185,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2020-S1,2020,S1,0.1183,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2020-S2,2020,S2,0.1184,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2021-S1,2021,S1,0.1186,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2021-S2,2021,S2,0.1225,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2022-S1,2022,S1,0.1188,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2022-S2,2022,S2,0.1186,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2023-S1,2023,S1,0.1225,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2023-S2,2023,S2,0.1224,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2024-S1,2024,S1,0.1224,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2024-S2,2024,S2,0.1183,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2025-S1,2025,S1,0.1177,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,MT,2025-S2,2025,S2,0.117,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2007-S1,2007,S1,0.089,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2007-S2,2007,S2,0.0873,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2008-S1,2008,S1,0.0903,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2008-S2,2008,S2,0.0915,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2009-S1,2009,S1,0.0988,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2009-S2,2009,S2,0.0973,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2010-S1,2010,S1,0.089,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2010-S2,2010,S2,0.0891,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2011-S1,2011,S1,0.0868,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2011-S2,2011,S2,0.0872,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2012-S1,2012,S1,0.0849,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2012-S2,2012,S2,0.0867,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2013-S1,2013,S1,0.0883,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2013-S2,2013,S2,0.0865,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2014-S1,2014,S1,0.0844,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2014-S2,2014,S2,0.0822,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2015-S1,2015,S1,0.0817,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2015-S2,2015,S2,0.0797,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2016-S1,2016,S1,0.0774,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2016-S2,2016,S2,0.0766,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2017-S1,2017,S1,0.074,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2017-S2,2017,S2,0.072,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2018-S1,2018,S1,0.076,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2018-S2,2018,S2,0.078,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2019-S1,2019,S1,0.087,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2019-S2,2019,S2,0.087,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2020-S1,2020,S1,0.0992,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2020-S2,2020,S2,0.0988,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2021-S1,2021,S1,0.1058,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2021-S2,2021,S2,0.1275,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2022-S1,2022,S1,0.1732,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2022-S2,2022,S2,0.2094,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2023-S1,2023,S1,0.2481,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2023-S2,2023,S2,0.2264,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2024-S1,2024,S1,0.192,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2024-S2,2024,S2,0.1924,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2025-S1,2025,S1,0.1878,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NL,2025-S2,2025,S2,0.1811,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2007-S2,2007,S2,0.0641,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2008-S1,2008,S1,0.0657,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2008-S2,2008,S2,0.0678,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2009-S1,2009,S1,0.0687,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2009-S2,2009,S2,0.0672,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2010-S1,2010,S1,0.0887,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2010-S2,2010,S2,0.079,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2011-S1,2011,S1,0.096,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2011-S2,2011,S2,0.0762,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2012-S1,2012,S1,0.0743,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2012-S2,2012,S2,0.0696,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2013-S1,2013,S1,0.0789,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2013-S2,2013,S2,0.0713,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2014-S1,2014,S1,0.0645,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2014-S2,2014,S2,0.0654,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2015-S1,2015,S1,0.0619,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2015-S2,2015,S2,0.0543,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2016-S1,2016,S1,0.0614,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2016-S2,2016,S2,0.0682,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2017-S1,2017,S1,0.0591,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2017-S2,2017,S2,0.0584,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2018-S1,2018,S1,0.0661,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2018-S2,2018,S2,0.0754,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2019-S1,2019,S1,0.0714,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2019-S2,2019,S2,0.064,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2020-S1,2020,S1,0.0409,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2020-S2,2020,S2,0.0377,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2021-S1,2021,S1,0.0691,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2021-S2,2021,S2,0.1096,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2022-S1,2022,S1,0.1354,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2022-S2,2022,S2,0.1984,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2023-S1,2023,S1,0.1036,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2023-S2,2023,S2,0.0717,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2024-S1,2024,S1,0.0767,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2024-S2,2024,S2,0.0576,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2025-S1,2025,S1,0.0709,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,NO,2025-S2,2025,S2,0.072,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2007-S2,2007,S2,0.0693,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2008-S1,2008,S1,0.0834,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2008-S2,2008,S2,0.0794,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2009-S1,2009,S1,0.0805,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2009-S2,2009,S2,0.0842,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2010-S1,2010,S1,0.0853,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2010-S2,2010,S2,0.0859,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2011-S1,2011,S1,0.0862,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2011-S2,2011,S2,0.0789,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2012-S1,2012,S1,0.0814,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2012-S2,2012,S2,0.0845,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2013-S1,2013,S1,0.0796,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2013-S2,2013,S2,0.0753,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2014-S1,2014,S1,0.0704,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2014-S2,2014,S2,0.0713,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2015-S1,2015,S1,0.0768,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2015-S2,2015,S2,0.0752,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2016-S1,2016,S1,0.0717,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2016-S2,2016,S2,0.071,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2017-S1,2017,S1,0.0762,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2017-S2,2017,S2,0.0756,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2018-S1,2018,S1,0.0777,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2018-S2,2018,S2,0.0781,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2019-S1,2019,S1,0.0925,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2019-S2,2019,S2,0.0767,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2020-S1,2020,S1,0.0981,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2020-S2,2020,S2,0.0962,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2021-S1,2021,S1,0.0958,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2021-S2,2021,S2,0.0992,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2022-S1,2022,S1,0.1462,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2022-S2,2022,S2,0.1649,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2023-S1,2023,S1,0.2089,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2023-S2,2023,S2,0.1995,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2024-S1,2024,S1,0.1805,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2024-S2,2024,S2,0.1878,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2025-S1,2025,S1,0.1726,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PL,2025-S2,2025,S2,0.1719,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2007-S2,2007,S2,0.0687,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2008-S1,2008,S1,0.0807,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2008-S2,2008,S2,0.0817,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2009-S1,2009,S1,0.0844,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2009-S2,2009,S2,0.0827,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2010-S1,2010,S1,0.0801,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2010-S2,2010,S2,0.0805,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2011-S1,2011,S1,0.0903,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2011-S2,2011,S2,0.0927,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2012-S1,2012,S1,0.1055,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2012-S2,2012,S2,0.104,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2013-S1,2013,S1,0.1041,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2013-S2,2013,S2,0.1025,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2014-S1,2014,S1,0.101,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2014-S2,2014,S2,0.1009,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2015-S1,2015,S1,0.1032,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2015-S2,2015,S2,0.1039,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2016-S1,2016,S1,0.102,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2016-S2,2016,S2,0.1027,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2017-S1,2017,S1,0.1031,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2017-S2,2017,S2,0.1043,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2018-S1,2018,S1,0.1048,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2018-S2,2018,S2,0.109,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2019-S1,2019,S1,0.1012,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2019-S2,2019,S2,0.1063,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2020-S1,2020,S1,0.1023,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2020-S2,2020,S2,0.101,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2021-S1,2021,S1,0.0973,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2021-S2,2021,S2,0.1193,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2022-S1,2022,S1,0.1326,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2022-S2,2022,S2,0.1355,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2023-S1,2023,S1,0.0874,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2023-S2,2023,S2,0.1104,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2024-S1,2024,S1,0.1055,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2024-S2,2024,S2,0.1248,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2025-S1,2025,S1,0.123,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,PT,2025-S2,2025,S2,0.1216,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,RO,2007-S2,2007,S2,0.079,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,RO,2008-S1,2008,S1,0.0783,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,RO,2008-S2,2008,S2,0.0799,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,RO,2009-S1,2009,S1,0.0734,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,RO,2009-S2,2009,S2,0.0714,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,RO,2010-S1,2010,S1,0.0716,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,RO,2010-S2,2010,S2,0.0694,2026-05-28
