dataset,band_code,band_label,unit,tax,currency,geo,period,year,half,price_EUR_kWh,retrieved_date
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2013-S2,2013,S2,0.0746,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2014-S1,2014,S1,0.0761,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2014-S2,2014,S2,0.0753,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2015-S1,2015,S1,0.0766,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2015-S2,2015,S2,0.0764,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2016-S1,2016,S1,0.0794,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2016-S2,2016,S2,0.0782,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2017-S1,2017,S1,0.0775,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2018-S1,2018,S1,0.081,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2018-S2,2018,S2,0.0805,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2019-S1,2019,S1,0.0868,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2019-S2,2019,S2,0.0879,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2020-S1,2020,S1,0.0857,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2020-S2,2020,S2,0.0659,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2021-S1,2021,S1,0.0867,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2021-S2,2021,S2,0.0665,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2022-S1,2022,S1,0.085,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2022-S2,2022,S2,0.0859,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2023-S1,2023,S1,0.0861,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2023-S2,2023,S2,0.0816,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2024-S1,2024,S1,0.0851,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2024-S2,2024,S2,0.0848,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2025-S1,2025,S1,0.0867,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,ME,2025-S2,2025,S2,0.0872,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2013-S1,2013,S1,0.0797,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2013-S2,2013,S2,0.0751,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2014-S1,2014,S1,0.0753,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2014-S2,2014,S2,0.0784,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2015-S1,2015,S1,0.0836,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2015-S2,2015,S2,0.0811,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2016-S1,2016,S1,0.0819,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2016-S2,2016,S2,0.0521,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2017-S1,2017,S1,0.0524,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2017-S2,2017,S2,0.0561,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2018-S1,2018,S1,0.0624,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2018-S2,2018,S2,0.0675,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2019-S1,2019,S1,0.0687,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2019-S2,2019,S2,0.0733,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2020-S1,2020,S1,0.0778,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2020-S2,2020,S2,0.0756,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2021-S1,2021,S1,0.0752,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2021-S2,2021,S2,0.1225,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2022-S1,2022,S1,0.1685,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2022-S2,2022,S2,0.3215,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2023-S1,2023,S1,0.169,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2023-S2,2023,S2,0.1168,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2024-S1,2024,S1,0.1006,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2024-S2,2024,S2,0.1458,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2025-S1,2025,S1,0.1266,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MK,2025-S2,2025,S2,0.1241,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2007-S2,2007,S2,0.1221,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2008-S1,2008,S1,0.1221,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2008-S2,2008,S2,0.1619,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2009-S1,2009,S1,0.1506,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2009-S2,2009,S2,0.1291,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2010-S1,2010,S1,0.172,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2010-S2,2010,S2,0.181,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2011-S1,2011,S1,0.178,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2011-S2,2011,S2,0.18,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2012-S1,2012,S1,0.179,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2012-S2,2012,S2,0.181,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2013-S1,2013,S1,0.179,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2013-S2,2013,S2,0.178,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2014-S1,2014,S1,0.177,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2014-S2,2014,S2,0.178,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2015-S1,2015,S1,0.1599,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2015-S2,2015,S2,0.1405,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2016-S1,2016,S1,0.1422,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2016-S2,2016,S2,0.1399,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2017-S1,2017,S1,0.1351,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2017-S2,2017,S2,0.1364,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2018-S1,2018,S1,0.1346,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2018-S2,2018,S2,0.1352,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2019-S1,2019,S1,0.1345,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2019-S2,2019,S2,0.1355,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2020-S1,2020,S1,0.1343,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2020-S2,2020,S2,0.1342,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2021-S1,2021,S1,0.1345,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2021-S2,2021,S2,0.1401,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2022-S1,2022,S1,0.1347,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2022-S2,2022,S2,0.1348,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2023-S1,2023,S1,0.1411,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2023-S2,2023,S2,0.1411,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2024-S1,2024,S1,0.1409,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2024-S2,2024,S2,0.1346,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2025-S1,2025,S1,0.1351,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,MT,2025-S2,2025,S2,0.1352,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2007-S1,2007,S1,0.1035,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2007-S2,2007,S2,0.1016,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2008-S1,2008,S1,0.1052,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2008-S2,2008,S2,0.1037,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2009-S1,2009,S1,0.111,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2009-S2,2009,S2,0.1061,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2010-S1,2010,S1,0.1012,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2010-S2,2010,S2,0.097,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2011-S1,2011,S1,0.0987,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2011-S2,2011,S2,0.095,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2012-S1,2012,S1,0.0974,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2012-S2,2012,S2,0.096,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2013-S1,2013,S1,0.0945,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2013-S2,2013,S2,0.0945,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2014-S1,2014,S1,0.0934,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2014-S2,2014,S2,0.0888,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2015-S1,2015,S1,0.0902,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2015-S2,2015,S2,0.0846,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2016-S1,2016,S1,0.0857,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2016-S2,2016,S2,0.0805,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2017-S1,2017,S1,0.087,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2017-S2,2017,S2,0.081,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2018-S1,2018,S1,0.091,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2018-S2,2018,S2,0.086,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2019-S1,2019,S1,0.099,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2019-S2,2019,S2,0.095,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2020-S1,2020,S1,0.1126,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2020-S2,2020,S2,0.1089,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2021-S1,2021,S1,0.1185,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2021-S2,2021,S2,0.1296,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2022-S1,2022,S1,0.1773,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2022-S2,2022,S2,0.1861,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2023-S1,2023,S1,0.2448,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2023-S2,2023,S2,0.2177,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2024-S1,2024,S1,0.2093,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2024-S2,2024,S2,0.2105,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2025-S1,2025,S1,0.2081,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NL,2025-S2,2025,S2,0.1991,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2007-S2,2007,S2,0.0756,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2008-S1,2008,S1,0.0784,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2008-S2,2008,S2,0.0871,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2009-S1,2009,S1,0.079,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2009-S2,2009,S2,0.0795,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2010-S1,2010,S1,0.103,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2010-S2,2010,S2,0.0938,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2011-S1,2011,S1,0.1105,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2011-S2,2011,S2,0.0909,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2012-S1,2012,S1,0.0924,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2012-S2,2012,S2,0.086,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2013-S1,2013,S1,0.0967,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2013-S2,2013,S2,0.0866,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2014-S1,2014,S1,0.0798,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2014-S2,2014,S2,0.0808,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2015-S1,2015,S1,0.077,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2015-S2,2015,S2,0.0685,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2016-S1,2016,S1,0.0744,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2016-S2,2016,S2,0.0813,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2017-S1,2017,S1,0.0711,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2017-S2,2017,S2,0.0703,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2018-S1,2018,S1,0.0778,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2018-S2,2018,S2,0.0872,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2019-S1,2019,S1,0.0829,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2019-S2,2019,S2,0.0759,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2020-S1,2020,S1,0.0508,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2020-S2,2020,S2,0.0483,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2021-S1,2021,S1,0.0811,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2021-S2,2021,S2,0.12,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2022-S1,2022,S1,0.1467,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2022-S2,2022,S2,0.213,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2023-S1,2023,S1,0.114,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2023-S2,2023,S2,0.0822,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2024-S1,2024,S1,0.0876,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2024-S2,2024,S2,0.0684,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2025-S1,2025,S1,0.082,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,NO,2025-S2,2025,S2,0.0827,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2007-S2,2007,S2,0.0905,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2008-S1,2008,S1,0.0881,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2008-S2,2008,S2,0.091,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2009-S1,2009,S1,0.0902,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2009-S2,2009,S2,0.0933,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2010-S1,2010,S1,0.0979,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2010-S2,2010,S2,0.0987,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2011-S1,2011,S1,0.1014,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2011-S2,2011,S2,0.0941,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2012-S1,2012,S1,0.0917,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2012-S2,2012,S2,0.0956,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2013-S1,2013,S1,0.0931,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2013-S2,2013,S2,0.0878,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2014-S1,2014,S1,0.0825,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2014-S2,2014,S2,0.0833,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2015-S1,2015,S1,0.0882,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2015-S2,2015,S2,0.0861,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2016-S1,2016,S1,0.0808,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2016-S2,2016,S2,0.0815,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2017-S1,2017,S1,0.0866,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2017-S2,2017,S2,0.0862,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2018-S1,2018,S1,0.0876,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2018-S2,2018,S2,0.0884,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2019-S1,2019,S1,0.1003,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2019-S2,2019,S2,0.0828,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2020-S1,2020,S1,0.1086,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2020-S2,2020,S2,0.1077,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2021-S1,2021,S1,0.1092,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2021-S2,2021,S2,0.1104,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2022-S1,2022,S1,0.1555,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2022-S2,2022,S2,0.1702,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2023-S1,2023,S1,0.2133,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2023-S2,2023,S2,0.2119,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2024-S1,2024,S1,0.2083,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2024-S2,2024,S2,0.21,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2025-S1,2025,S1,0.1995,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PL,2025-S2,2025,S2,0.1915,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2007-S2,2007,S2,0.0793,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2008-S1,2008,S1,0.0895,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2008-S2,2008,S2,0.0901,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2009-S1,2009,S1,0.0943,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2009-S2,2009,S2,0.0944,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2010-S1,2010,S1,0.0935,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2010-S2,2010,S2,0.092,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2011-S1,2011,S1,0.0991,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2011-S2,2011,S2,0.1011,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2012-S1,2012,S1,0.1144,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2012-S2,2012,S2,0.1148,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2013-S1,2013,S1,0.1153,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2013-S2,2013,S2,0.1138,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2014-S1,2014,S1,0.1162,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2014-S2,2014,S2,0.1187,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2015-S1,2015,S1,0.114,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2015-S2,2015,S2,0.1154,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2016-S1,2016,S1,0.1125,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2016-S2,2016,S2,0.1132,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2017-S1,2017,S1,0.1145,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2017-S2,2017,S2,0.1147,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2018-S1,2018,S1,0.1123,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2018-S2,2018,S2,0.117,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2019-S1,2019,S1,0.1162,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2019-S2,2019,S2,0.1159,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2020-S1,2020,S1,0.1125,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2020-S2,2020,S2,0.1114,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2021-S1,2021,S1,0.1066,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2021-S2,2021,S2,0.1186,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,PT,2022-S1,2022,S1,0.1202,2026-05-28
