dataset,band_code,band_label,unit,tax,currency,geo,period,year,half,price_EUR_kWh_GCV,retrieved_date
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2017-S2,2017,S2,0.0261,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2018-S1,2018,S1,0.027,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2018-S2,2018,S2,0.0328,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2019-S1,2019,S1,0.0323,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2019-S2,2019,S2,0.0317,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2020-S1,2020,S1,0.0244,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2020-S2,2020,S2,0.0244,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2021-S1,2021,S1,0.0236,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2021-S2,2021,S2,0.0309,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2022-S1,2022,S1,0.0906,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2022-S2,2022,S2,0.1326,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2023-S1,2023,S1,0.0657,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2023-S2,2023,S2,0.0582,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2024-S1,2024,S1,0.048,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2025-S1,2025,S1,0.0559,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,MK,2025-S2,2025,S2,0.046,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2007-S1,2007,S1,0.0385,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2007-S2,2007,S2,0.0353,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2008-S1,2008,S1,0.0374,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2008-S2,2008,S2,0.0373,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2009-S1,2009,S1,0.0395,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2009-S2,2009,S2,0.035,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2010-S1,2010,S1,0.0335,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2010-S2,2010,S2,0.031,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2011-S1,2011,S1,0.0359,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2011-S2,2011,S2,0.0324,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2012-S1,2012,S1,0.0378,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2012-S2,2012,S2,0.0349,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2013-S1,2013,S1,0.0416,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2013-S2,2013,S2,0.0348,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2014-S1,2014,S1,0.041,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2014-S2,2014,S2,0.0336,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2015-S1,2015,S1,0.0389,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2015-S2,2015,S2,0.0321,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2016-S1,2016,S1,0.0384,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2016-S2,2016,S2,0.0285,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2017-S1,2017,S1,0.0371,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2017-S2,2017,S2,0.0277,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2018-S1,2018,S1,0.039,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2018-S2,2018,S2,0.0307,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2019-S1,2019,S1,0.0394,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2019-S2,2019,S2,0.0295,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2020-S1,2020,S1,0.0397,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2020-S2,2020,S2,0.0287,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2021-S1,2021,S1,0.0417,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2021-S2,2021,S2,0.0453,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2022-S1,2022,S1,0.077,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2022-S2,2022,S2,0.0687,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2023-S1,2023,S1,0.0873,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2023-S2,2023,S2,0.0649,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2024-S1,2024,S1,0.0754,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2024-S2,2024,S2,0.0634,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2025-S1,2025,S1,0.0849,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,NL,2025-S2,2025,S2,0.0674,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2007-S2,2007,S2,0.026,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2008-S1,2008,S1,0.0301,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2008-S2,2008,S2,0.0336,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2009-S1,2009,S1,0.0278,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2009-S2,2009,S2,0.0301,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2010-S1,2010,S1,0.0302,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2010-S2,2010,S2,0.0325,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2011-S1,2011,S1,0.0328,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2011-S2,2011,S2,0.0318,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2012-S1,2012,S1,0.0337,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2012-S2,2012,S2,0.0375,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2013-S1,2013,S1,0.0362,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2013-S2,2013,S2,0.0364,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2014-S1,2014,S1,0.0376,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2014-S2,2014,S2,0.0364,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2015-S1,2015,S1,0.0374,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2015-S2,2015,S2,0.0338,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2016-S1,2016,S1,0.027,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2016-S2,2016,S2,0.0261,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2017-S1,2017,S1,0.0273,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2017-S2,2017,S2,0.0276,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2018-S1,2018,S1,0.0304,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2018-S2,2018,S2,0.0312,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2019-S1,2019,S1,0.0347,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2019-S2,2019,S2,0.0336,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2020-S1,2020,S1,0.0297,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2020-S2,2020,S2,0.0291,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2021-S1,2021,S1,0.0281,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2021-S2,2021,S2,0.0412,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2022-S1,2022,S1,0.0752,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2022-S2,2022,S2,0.0963,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2023-S1,2023,S1,0.1039,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2023-S2,2023,S2,0.0858,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2024-S1,2024,S1,0.073,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2025-S1,2025,S1,0.0683,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PL,2025-S2,2025,S2,0.0647,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2007-S2,2007,S2,0.0295,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2008-S1,2008,S1,0.0313,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2008-S2,2008,S2,0.0332,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2009-S1,2009,S1,0.0353,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2009-S2,2009,S2,0.026,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2010-S1,2010,S1,0.0274,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2010-S2,2010,S2,0.0334,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2011-S1,2011,S1,0.0338,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2011-S2,2011,S2,0.0381,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2012-S1,2012,S1,0.04,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2012-S2,2012,S2,0.042,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2013-S1,2013,S1,0.042,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2013-S2,2013,S2,0.042,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2014-S1,2014,S1,0.0427,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2014-S2,2014,S2,0.0444,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2015-S1,2015,S1,0.0416,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2015-S2,2015,S2,0.0379,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2016-S1,2016,S1,0.034,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2016-S2,2016,S2,0.0276,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2017-S1,2017,S1,0.0279,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2017-S2,2017,S2,0.0271,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2018-S1,2018,S1,0.0273,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2018-S2,2018,S2,0.0295,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2019-S1,2019,S1,0.0326,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2019-S2,2019,S2,0.0313,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2020-S1,2020,S1,0.0283,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2020-S2,2020,S2,0.0242,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2021-S1,2021,S1,0.0245,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2021-S2,2021,S2,0.0337,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2022-S1,2022,S1,0.0692,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2022-S2,2022,S2,0.1006,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2023-S1,2023,S1,0.0672,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2023-S2,2023,S2,0.0599,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2024-S1,2024,S1,0.0494,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2024-S2,2024,S2,0.0521,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2025-S1,2025,S1,0.0546,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,PT,2025-S2,2025,S2,0.0481,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2007-S2,2007,S2,0.0284,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2008-S1,2008,S1,0.028,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2008-S2,2008,S2,0.028,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2009-S1,2009,S1,0.0235,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2009-S2,2009,S2,0.0213,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2010-S1,2010,S1,0.0223,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2010-S2,2010,S2,0.022,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2011-S1,2011,S1,0.0227,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2011-S2,2011,S2,0.0248,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2012-S1,2012,S1,0.0262,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2012-S2,2012,S2,0.0264,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2013-S1,2013,S1,0.028,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2013-S2,2013,S2,0.0288,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2014-S1,2014,S1,0.0299,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2014-S2,2014,S2,0.0308,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2015-S1,2015,S1,0.03,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2015-S2,2015,S2,0.029,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2016-S1,2016,S1,0.0278,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2016-S2,2016,S2,0.0262,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2017-S1,2017,S1,0.0256,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2017-S2,2017,S2,0.0256,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2018-S1,2018,S1,0.0259,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2018-S2,2018,S2,0.0281,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2019-S1,2019,S1,0.0317,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2019-S2,2019,S2,0.0316,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2020-S1,2020,S1,0.03,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2020-S2,2020,S2,0.0244,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2021-S1,2021,S1,0.0242,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2021-S2,2021,S2,0.0437,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2022-S1,2022,S1,0.0836,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2022-S2,2022,S2,0.1478,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2023-S1,2023,S1,0.059,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2023-S2,2023,S2,0.0545,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2024-S1,2024,S1,0.0479,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2024-S2,2024,S2,0.0507,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2025-S1,2025,S1,0.056,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RO,2025-S2,2025,S2,0.0514,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RS,2013-S1,2013,S1,0.0379,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RS,2013-S2,2013,S2,0.0383,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RS,2014-S1,2014,S1,0.0374,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RS,2014-S2,2014,S2,0.0383,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RS,2015-S1,2015,S1,0.0456,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RS,2015-S2,2015,S2,0.0361,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RS,2016-S1,2016,S1,0.0302,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RS,2016-S2,2016,S2,0.03,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RS,2017-S1,2017,S1,0.031,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RS,2017-S2,2017,S2,0.0309,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RS,2018-S1,2018,S1,0.0321,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RS,2018-S2,2018,S2,0.0376,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RS,2019-S1,2019,S1,0.039,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RS,2019-S2,2019,S2,0.0387,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RS,2020-S1,2020,S1,0.0364,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RS,2020-S2,2020,S2,0.028,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RS,2021-S1,2021,S1,0.0286,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RS,2021-S2,2021,S2,0.0351,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RS,2022-S1,2022,S1,0.037,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RS,2022-S2,2022,S2,0.0411,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RS,2023-S1,2023,S1,0.0466,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RS,2023-S2,2023,S2,0.0517,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RS,2024-S1,2024,S1,0.0518,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,RS,2024-S2,2024,S2,0.0508,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2007-S1,2007,S1,0.0435,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2007-S2,2007,S2,0.0443,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2008-S1,2008,S1,0.0511,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2008-S2,2008,S2,0.0524,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2009-S1,2009,S1,0.0371,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2009-S2,2009,S2,0.0449,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2010-S1,2010,S1,0.0434,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2010-S2,2010,S2,0.0483,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2011-S1,2011,S1,0.0508,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2011-S2,2011,S2,0.0556,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2012-S1,2012,S1,0.0538,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2012-S2,2012,S2,0.055,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2013-S1,2013,S1,0.0554,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2013-S2,2013,S2,0.0546,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2014-S1,2014,S1,0.0499,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2014-S2,2014,S2,0.0441,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2015-S1,2015,S1,0.0449,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2015-S2,2015,S2,0.0418,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2016-S1,2016,S1,0.0373,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2016-S2,2016,S2,0.0384,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2017-S1,2017,S1,0.0517,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2017-S2,2017,S2,0.0569,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2018-S1,2018,S1,0.0633,2026-05-28
